"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Feb 22 08:14:38 GMT 2024","Thu Feb 22 08:14:41 GMT 2024","3107","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:12:48 GMT 2024","Thu Feb 22 08:12:50 GMT 2024","2621","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:12:44 GMT 2024","Thu Feb 22 08:12:45 GMT 2024","496","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:12:57 GMT 2024","Thu Feb 22 08:13:13 GMT 2024","15795","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:12:31 GMT 2024","Thu Feb 22 08:12:41 GMT 2024","9895","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:12:41 GMT 2024","Thu Feb 22 08:12:42 GMT 2024","912","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:12:54 GMT 2024","Thu Feb 22 08:12:57 GMT 2024","3637","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:13:17 GMT 2024","Thu Feb 22 08:14:19 GMT 2024","61738","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:14:25 GMT 2024","Thu Feb 22 08:14:30 GMT 2024","5140","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:13:13 GMT 2024","Thu Feb 22 08:13:17 GMT 2024","3833","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:12:52 GMT 2024","Thu Feb 22 08:12:54 GMT 2024","1430","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:12:50 GMT 2024","Thu Feb 22 08:12:52 GMT 2024","1895","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:14:30 GMT 2024","Thu Feb 22 08:14:34 GMT 2024","3623","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:12:45 GMT 2024","Thu Feb 22 08:12:46 GMT 2024","1090","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:12:46 GMT 2024","Thu Feb 22 08:12:48 GMT 2024","2096","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:12:42 GMT 2024","Thu Feb 22 08:12:44 GMT 2024","2255","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:14:19 GMT 2024","Thu Feb 22 08:14:25 GMT 2024","6284","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:14:34 GMT 2024","Thu Feb 22 08:14:38 GMT 2024","4582","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Thu Feb 22 08:11:52 GMT 2024","Thu Feb 22 08:12:31 GMT 2024","39383","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
