"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 20 21:57:13 GMT 2024","Tue Feb 20 21:57:15 GMT 2024","2223","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:57:47 GMT 2024","Tue Feb 20 21:58:45 GMT 2024","58499","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:58:51 GMT 2024","Tue Feb 20 21:58:56 GMT 2024","5104","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:58:56 GMT 2024","Tue Feb 20 21:59:00 GMT 2024","3600","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:57:24 GMT 2024","Tue Feb 20 21:57:25 GMT 2024","1416","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:57:28 GMT 2024","Tue Feb 20 21:57:43 GMT 2024","14746","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:57:43 GMT 2024","Tue Feb 20 21:57:47 GMT 2024","3815","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:57:15 GMT 2024","Tue Feb 20 21:57:16 GMT 2024","493","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:56:36 GMT 2024","Tue Feb 20 21:57:12 GMT 2024","36800","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:57:16 GMT 2024","Tue Feb 20 21:57:17 GMT 2024","1099","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:57:17 GMT 2024","Tue Feb 20 21:57:19 GMT 2024","2402","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:58:45 GMT 2024","Tue Feb 20 21:58:51 GMT 2024","6258","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:57:19 GMT 2024","Tue Feb 20 21:57:22 GMT 2024","2596","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:59:00 GMT 2024","Tue Feb 20 21:59:05 GMT 2024","4642","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:57:25 GMT 2024","Tue Feb 20 21:57:28 GMT 2024","2687","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:59:05 GMT 2024","Tue Feb 20 21:59:08 GMT 2024","3119","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:57:22 GMT 2024","Tue Feb 20 21:57:24 GMT 2024","1889","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:57:12 GMT 2024","Tue Feb 20 21:57:13 GMT 2024","906","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
