"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 20 16:33:41 GMT 2024","Tue Feb 20 16:33:42 GMT 2024","1084","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:33:42 GMT 2024","Tue Feb 20 16:33:44 GMT 2024","2088","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:35:24 GMT 2024","Tue Feb 20 16:35:28 GMT 2024","3616","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:33:50 GMT 2024","Tue Feb 20 16:33:53 GMT 2024","2773","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:33:38 GMT 2024","Tue Feb 20 16:33:40 GMT 2024","2231","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:34:14 GMT 2024","Tue Feb 20 16:35:12 GMT 2024","58350","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:33:53 GMT 2024","Tue Feb 20 16:34:10 GMT 2024","17437","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:34:10 GMT 2024","Tue Feb 20 16:34:14 GMT 2024","3934","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:33:40 GMT 2024","Tue Feb 20 16:33:41 GMT 2024","509","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:32:53 GMT 2024","Tue Feb 20 16:33:37 GMT 2024","44177","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:33:44 GMT 2024","Tue Feb 20 16:33:46 GMT 2024","2615","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:35:28 GMT 2024","Tue Feb 20 16:35:32 GMT 2024","4596","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:35:12 GMT 2024","Tue Feb 20 16:35:19 GMT 2024","6514","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:35:32 GMT 2024","Tue Feb 20 16:35:35 GMT 2024","3089","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:33:48 GMT 2024","Tue Feb 20 16:33:50 GMT 2024","1450","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:33:46 GMT 2024","Tue Feb 20 16:33:48 GMT 2024","1913","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:35:19 GMT 2024","Tue Feb 20 16:35:24 GMT 2024","5157","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 16:33:37 GMT 2024","Tue Feb 20 16:33:38 GMT 2024","929","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
