"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 20 21:14:54 GMT 2024","Tue Feb 20 21:14:55 GMT 2024","1005","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:15:35 GMT 2024","Tue Feb 20 21:15:39 GMT 2024","3963","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:16:39 GMT 2024","Tue Feb 20 21:16:46 GMT 2024","6785","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:16:55 GMT 2024","Tue Feb 20 21:17:00 GMT 2024","4787","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:17:00 GMT 2024","Tue Feb 20 21:17:03 GMT 2024","3170","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:15:10 GMT 2024","Tue Feb 20 21:15:35 GMT 2024","24929","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:14:57 GMT 2024","Tue Feb 20 21:14:58 GMT 2024","509","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:14:09 GMT 2024","Tue Feb 20 21:14:54 GMT 2024","44430","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:14:58 GMT 2024","Tue Feb 20 21:14:59 GMT 2024","1131","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:15:04 GMT 2024","Tue Feb 20 21:15:06 GMT 2024","1936","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:15:39 GMT 2024","Tue Feb 20 21:16:39 GMT 2024","60284","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:14:55 GMT 2024","Tue Feb 20 21:14:57 GMT 2024","2283","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:14:59 GMT 2024","Tue Feb 20 21:15:01 GMT 2024","2148","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:15:01 GMT 2024","Tue Feb 20 21:15:04 GMT 2024","2662","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:16:46 GMT 2024","Tue Feb 20 21:16:51 GMT 2024","5317","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:15:06 GMT 2024","Tue Feb 20 21:15:07 GMT 2024","1488","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:15:07 GMT 2024","Tue Feb 20 21:15:10 GMT 2024","2825","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 21:16:51 GMT 2024","Tue Feb 20 21:16:55 GMT 2024","3681","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
