"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 20 17:40:16 GMT 2024","Tue Feb 20 17:40:19 GMT 2024","3387","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:38:27 GMT 2024","Tue Feb 20 17:38:48 GMT 2024","20442","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:38:17 GMT 2024","Tue Feb 20 17:38:19 GMT 2024","2080","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:40:11 GMT 2024","Tue Feb 20 17:40:16 GMT 2024","5086","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:38:15 GMT 2024","Tue Feb 20 17:38:16 GMT 2024","488","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:39:54 GMT 2024","Tue Feb 20 17:40:01 GMT 2024","6706","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:38:52 GMT 2024","Tue Feb 20 17:39:54 GMT 2024","62762","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:40:01 GMT 2024","Tue Feb 20 17:40:07 GMT 2024","5680","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:38:23 GMT 2024","Tue Feb 20 17:38:25 GMT 2024","1438","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:38:12 GMT 2024","Tue Feb 20 17:38:13 GMT 2024","922","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:38:25 GMT 2024","Tue Feb 20 17:38:27 GMT 2024","2670","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:38:16 GMT 2024","Tue Feb 20 17:38:17 GMT 2024","1072","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:38:13 GMT 2024","Tue Feb 20 17:38:15 GMT 2024","2221","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:40:07 GMT 2024","Tue Feb 20 17:40:11 GMT 2024","3699","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:38:19 GMT 2024","Tue Feb 20 17:38:21 GMT 2024","2583","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:38:21 GMT 2024","Tue Feb 20 17:38:23 GMT 2024","1869","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:37:30 GMT 2024","Tue Feb 20 17:38:12 GMT 2024","42227","testcase","test_arceos","","","","测试ArceOS 宏内核 基本功能","测试用例简要描述"
"passed","Tue Feb 20 17:38:48 GMT 2024","Tue Feb 20 17:38:52 GMT 2024","3972","testcase","test_arceos","","","","测试ArceOS 微内核 基本功能","测试用例简要描述"
